id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
103447121,2021-12-22 08:53:24,2021-12-22,2021-12-22 01:53:24 +0100,Taipei,5252097,naturalist70662,2021-12-22 02:29:32 +0100,2021-12-25 07:34:16 +0100,research,,https://www.inaturalist.org/observations/103447121,https://static.inaturalist.org/photos/173136009/medium.jpeg,,"",,2,0,false,2,804台灣高雄市鼓山區興宗里,22.6377820435,120.2746929601,7,,,,7,,,false,gps,gps,恆春厚殼樹,Ehretia resinosa,恆春厚殼樹,Plantae,607701
103447310,2021-12-22 08:53:24,2021-12-22,2021-12-22 01:53:24 +0100,Taipei,5252097,naturalist70662,2021-12-22 02:32:56 +0100,2021-12-22 08:46:02 +0100,research,,https://www.inaturalist.org/observations/103447310,https://static.inaturalist.org/photos/173136234/medium.jpeg,,"",,2,0,false,2,804台灣高雄市鼓山區興宗里,22.6378337208,120.2746956423,7,,,,7,,,false,gps,gps,Champereia manillana,Champereia manillana,山柚,Plantae,371323
103447399,2021-12-22 08:53:24,2021-12-22,2021-12-22 01:53:24 +0100,Taipei,5252097,naturalist70662,2021-12-22 02:36:07 +0100,2021-12-22 08:45:55 +0100,research,,https://www.inaturalist.org/observations/103447399,https://static.inaturalist.org/photos/173136488/medium.jpeg,,"",,2,0,false,2,804台灣高雄市鼓山區興宗里,22.6378361964,120.2746708319,4,,,,4,,,false,gps,gps,Longan,Dimocarpus longan,龍眼,Plantae,191503
103447600,2021-12-22 08:53:24,2021-12-22,2021-12-22 01:53:24 +0100,Taipei,5252097,naturalist70662,2021-12-22 02:39:14 +0100,2021-12-22 03:05:41 +0100,research,,https://www.inaturalist.org/observations/103447600,https://static.inaturalist.org/photos/173136692/medium.jpeg,,"",,1,0,false,2,804台灣高雄市鼓山區興宗里,22.6377148938,120.2746259049,6,,,,6,,,false,gps,gps,Paper mulberry,Broussonetia papyrifera,構樹,Plantae,128032
103447683,2021-12-22 08:53:24,2021-12-22,2021-12-22 09:53:24 +0100,UTC,5252097,naturalist70662,2021-12-22 02:41:30 +0100,2021-12-23 02:06:21 +0100,needs_id,"",https://www.inaturalist.org/observations/103447683,https://static.inaturalist.org/photos/173136830/medium.jpeg,,"",,0,0,false,2,Taiwan,22.7195740762,120.235682015,4,,,,30258,,obscured,true,,,臺灣鐵線蓮,Clematis formosana,,Plantae,705658
103447793,2021-12-22 08:53:24,2021-12-22,2021-12-22 01:53:24 +0100,Taipei,5252097,naturalist70662,2021-12-22 02:45:14 +0100,2021-12-22 03:05:31 +0100,research,,https://www.inaturalist.org/observations/103447793,https://static.inaturalist.org/photos/173137050/medium.jpeg,,"",,1,0,false,2,804台灣高雄市鼓山區興宗里,22.6377891607,120.2746044472,6,,,,6,,,false,gps,gps,Champereia manillana,Champereia manillana,山柚,Plantae,371323
103447870,2021-12-22 08:53:24,2021-12-22,2021-12-22 01:53:24 +0100,Taipei,5252097,naturalist70662,2021-12-22 02:47:35 +0100,2021-12-22 03:05:29 +0100,research,,https://www.inaturalist.org/observations/103447870,https://static.inaturalist.org/photos/173137244/medium.jpeg,,"",,1,0,false,2,804台灣高雄市鼓山區興宗里,22.6377659523,120.2746155113,4,,,,4,,,false,gps,gps,Ehretia resinosa,Ehretia resinosa,恆春厚殼樹,Plantae,607701
103447989,2021-12-22 08:53:24,2021-12-22,2021-12-22 01:53:24 +0100,Taipei,5252097,naturalist70662,2021-12-22 02:51:12 +0100,2021-12-22 03:05:23 +0100,research,,https://www.inaturalist.org/observations/103447989,https://static.inaturalist.org/photos/173137573/medium.jpeg,,"",,1,0,false,2,804台灣高雄市鼓山區興宗里,22.6377953496,120.2745873481,5,,,,5,,,false,gps,gps,climbing liana,Mallotus repandus,扛香藤,Plantae,369936
103448178,2021-12-22 08:53:24,2021-12-22,2021-12-22 01:53:24 +0100,Taipei,5252097,naturalist70662,2021-12-22 02:54:01 +0100,2021-12-22 03:04:33 +0100,research,,https://www.inaturalist.org/observations/103448178,https://static.inaturalist.org/photos/173137790/medium.jpeg,,"",,1,0,false,2,804台灣高雄市鼓山區興宗里,22.6377653334,120.2745672315,6,,,,6,,,false,gps,gps,Paper mulberry,Broussonetia papyrifera,構樹,Plantae,128032
103448259,2021-12-22 08:53:24,2021-12-22,2021-12-22 01:53:24 +0100,Taipei,5252097,naturalist70662,2021-12-22 02:56:23 +0100,2021-12-22 03:04:23 +0100,research,,https://www.inaturalist.org/observations/103448259,https://static.inaturalist.org/photos/173138015/medium.jpeg,,"",,1,0,false,2,804台灣高雄市鼓山區興宗里,22.6377634768,120.274579972,4,,,,4,,,false,gps,gps,Longan,Dimocarpus longan,龍眼,Plantae,191503
103448551,2021-12-22 08:53:24,2021-12-22,2021-12-22 01:53:24 +0100,Taipei,5252097,naturalist70662,2021-12-22 03:02:47 +0100,2021-12-22 03:09:52 +0100,research,,https://www.inaturalist.org/observations/103448551,https://static.inaturalist.org/photos/173138583/medium.jpeg,,"",,1,0,false,2,804台灣高雄市鼓山區興宗里,22.6377699751,120.2745813131,4,,,,4,,,false,gps,gps,薯蕷,Dioscorea polystachya,Chinese yam,Plantae,119141
103448672,2021-12-22 08:53:24,2021-12-22,2021-12-22 01:53:24 +0100,Taipei,5252097,naturalist70662,2021-12-22 03:05:04 +0100,2021-12-22 03:09:40 +0100,research,,https://www.inaturalist.org/observations/103448672,https://static.inaturalist.org/photos/173138799/medium.jpeg,,"",,1,0,false,2,804台灣高雄市鼓山區興宗里,22.6377956591,120.274515599,7,,,,7,,,false,gps,gps,三角西番蓮,Passiflora suberosa,三角西番蓮,Plantae,129327
103448929,2021-12-22 08:53:24,2021-12-22,2021-12-22 01:53:24 +0100,Taipei,5252097,naturalist70662,2021-12-22 03:08:53 +0100,2021-12-22 03:09:46 +0100,research,,https://www.inaturalist.org/observations/103448929,https://static.inaturalist.org/photos/173139166/medium.jpeg,,"",,1,0,false,2,804台灣高雄市鼓山區興宗里,22.6377724507,120.2745679021,4,,,,4,,,false,gps,gps,恆春厚殼樹,Ehretia resinosa,恆春厚殼樹,Plantae,607701
103449083,2021-12-22 08:53:24,2021-12-22,2021-12-22 01:53:24 +0100,Taipei,5252097,naturalist70662,2021-12-22 03:13:02 +0100,2021-12-22 03:16:54 +0100,research,,https://www.inaturalist.org/observations/103449083,https://static.inaturalist.org/photos/173139566/medium.jpeg,,"",,1,0,false,2,804台灣高雄市鼓山區興宗里,22.6378098936,120.2745715901,4,,,,4,,,false,gps,gps,構樹,Broussonetia papyrifera,構樹,Plantae,128032
103449127,2021-12-22 08:53:24,2021-12-22,2021-12-22 01:53:24 +0100,Taipei,5252097,naturalist70662,2021-12-22 03:15:07 +0100,2021-12-22 03:25:28 +0100,research,,https://www.inaturalist.org/observations/103449127,https://static.inaturalist.org/photos/173139723/medium.jpeg,,"",,1,0,false,2,804台灣高雄市鼓山區興宗里,22.6377928741,120.2745467797,4,,,,4,,open,false,gps,gps,Mile-a-minute vine,Ipomoea cairica,槭葉牽牛,Plantae,77494
103449319,2021-12-22 10:16:27,2021-12-22,2021-12-22 03:16:27 +0100,Taipei,5252097,naturalist70662,2021-12-22 03:18:27 +0100,2021-12-22 03:24:53 +0100,research,,https://www.inaturalist.org/observations/103449319,https://static.inaturalist.org/photos/173139995/medium.jpeg,,"",,1,0,false,2,804台灣高雄市鼓山區興宗里,22.637844242,120.2745987475,4,,,,4,,,false,gps,gps,Champereia manillana,Champereia manillana,山柚,Plantae,371323
103449435,2021-12-22 08:53:24,2021-12-22,2021-12-22 01:53:24 +0100,Taipei,5252097,naturalist70662,2021-12-22 03:22:16 +0100,2021-12-22 03:24:46 +0100,research,,https://www.inaturalist.org/observations/103449435,https://static.inaturalist.org/photos/173140354/medium.jpeg,,"",,1,0,false,2,804台灣高雄市鼓山區興宗里,22.6378309358,120.2745098993,7,,,,7,,,false,gps,gps,Burnie Vine,Malaisia scandens,Burnie Vine,Plantae,705655
103449539,2021-12-22 08:53:24,2021-12-22,2021-12-22 01:53:24 +0100,Taipei,5252097,naturalist70662,2021-12-22 03:25:12 +0100,2021-12-22 03:26:51 +0100,research,,https://www.inaturalist.org/observations/103449539,https://static.inaturalist.org/photos/173140533/medium.jpeg,,"",,1,0,false,2,804台灣高雄市鼓山區興宗里,22.6378278414,120.2745196223,6,,,,6,,,false,gps,gps,climbing liana,Mallotus repandus,扛香藤,Plantae,369936
103449990,2021-12-22 10:26:40,2021-12-22,2021-12-22 03:26:40 +0100,Taipei,5252097,naturalist70662,2021-12-22 03:34:42 +0100,2021-12-22 03:43:23 +0100,research,,https://www.inaturalist.org/observations/103449990,https://static.inaturalist.org/photos/173141291/medium.jpeg,,"",,1,0,false,2,804台灣高雄市鼓山區興宗里,22.6377752357,120.274496153,4,,,,4,,,false,gps,gps,Ehretia resinosa,Ehretia resinosa,恆春厚殼樹,Plantae,607701
103450125,2021-12-22 10:36:03,2021-12-22,2021-12-22 03:36:03 +0100,Taipei,5252097,naturalist70662,2021-12-22 03:37:20 +0100,2021-12-22 03:42:22 +0100,research,,https://www.inaturalist.org/observations/103450125,https://static.inaturalist.org/photos/173141516/medium.jpeg,,"",,1,0,false,2,804台灣高雄市鼓山區興宗里,22.6377922552,120.2744676545,5,,,,5,,open,false,gps,gps,Mile-a-minute vine,Ipomoea cairica,槭葉牽牛,Plantae,77494
103450267,2021-12-22 10:37:05,2021-12-22,2021-12-22 03:37:05 +0100,Taipei,5252097,naturalist70662,2021-12-22 03:41:28 +0100,2021-12-22 03:45:09 +0100,research,,https://www.inaturalist.org/observations/103450267,https://static.inaturalist.org/photos/173141919/medium.jpeg,,"",,1,0,false,2,804台灣高雄市鼓山區興宗里,22.6378516687,120.2744103223,8,,,,8,,,false,gps,gps,climbing liana,Mallotus repandus,扛香藤,Plantae,369936
103450430,2021-12-22 10:44:19,2021-12-22,2021-12-22 03:44:19 +0100,Taipei,5252097,naturalist70662,2021-12-22 03:45:50 +0100,2021-12-22 08:41:47 +0100,research,,https://www.inaturalist.org/observations/103450430,https://static.inaturalist.org/photos/173142400/medium.jpeg,,"",,1,0,false,2,804台灣高雄市鼓山區興宗里,22.6378420759,120.2743325382,6,,,,6,,,false,gps,gps,龍眼,Dimocarpus longan,龍眼,Plantae,191503
103450764,2021-12-22 10:49:36,2021-12-22,2021-12-22 03:49:36 +0100,Taipei,5252097,naturalist70662,2021-12-22 03:54:00 +0100,2021-12-22 08:41:40 +0100,research,,https://www.inaturalist.org/observations/103450764,https://static.inaturalist.org/photos/173143177/medium.jpeg,,"",,2,0,false,2,804台灣高雄市鼓山區興宗里,22.6378659031,120.274402611,4,,,,4,,,false,gps,gps,Burnie Vine,Malaisia scandens,Burnie Vine,Plantae,705655
103451048,2021-12-22 10:53:43,2021-12-22,2021-12-22 03:53:43 +0100,Taipei,5252097,naturalist70662,2021-12-22 03:59:06 +0100,2021-12-22 08:41:24 +0100,research,,https://www.inaturalist.org/observations/103451048,https://static.inaturalist.org/photos/173143827/medium.jpeg,,"",,2,0,false,2,804台灣高雄市鼓山區興宗里,22.6378380531,120.2743767947,6,,,,6,,,false,gps,gps,common lantana,Lantana camara,馬纓丹,Plantae,50333
103451590,2021-12-22 11:04:32,2021-12-22,2021-12-22 04:04:32 +0100,Taipei,5252097,naturalist70662,2021-12-22 04:10:48 +0100,2021-12-22 04:22:12 +0100,research,,https://www.inaturalist.org/observations/103451590,https://static.inaturalist.org/photos/173144837/medium.jpeg,,"",,1,0,false,2,804台灣高雄市鼓山區興宗里,22.6378058708,120.2742581069,4,,,,4,,,false,gps,gps,Champereia manillana,Champereia manillana,山柚,Plantae,371323
103451859,2021-12-22 11:14:27,2021-12-22,2021-12-22 04:14:27 +0100,Taipei,5252097,naturalist70662,2021-12-22 04:17:23 +0100,2021-12-22 04:22:00 +0100,research,,https://www.inaturalist.org/observations/103451859,https://static.inaturalist.org/photos/173145409/medium.jpeg,,"",,1,0,false,2,804台灣高雄市鼓山區興宗里,22.6378309358,120.2742638066,7,,,,7,,,false,gps,gps,climbing liana,Mallotus repandus,扛香藤,Plantae,369936
103451946,2021-12-22 11:18:15,2021-12-22,2021-12-22 04:18:15 +0100,Taipei,5252097,naturalist70662,2021-12-22 04:19:37 +0100,2021-12-22 04:21:54 +0100,research,,https://www.inaturalist.org/observations/103451946,https://static.inaturalist.org/photos/173145611/medium.jpeg,,"",,1,0,false,2,804台灣高雄市鼓山區興宗里,22.6378352681,120.2743157744,6,,,,6,,open,false,gps,gps,Mile-a-minute vine,Ipomoea cairica,槭葉牽牛,Plantae,77494
103452128,2021-12-22 11:21:25,2021-12-22,2021-12-22 04:21:25 +0100,Taipei,5252097,naturalist70662,2021-12-22 04:24:08 +0100,2021-12-22 06:31:25 +0100,research,,https://www.inaturalist.org/observations/103452128,https://static.inaturalist.org/photos/173146117/medium.jpeg,,"",,1,0,false,2,804台灣高雄市鼓山區興宗里,22.6378464081,120.274312757,7,,,,7,,open,false,gps,gps,洋紫荊,Bauhinia purpurea,洋紫荊,Plantae,82135
103452433,2021-12-22 11:26:23,2021-12-22,2021-12-22 12:26:23 +0100,UTC,5252097,naturalist70662,2021-12-22 04:33:07 +0100,2021-12-23 02:06:24 +0100,research,"",https://www.inaturalist.org/observations/103452433,https://static.inaturalist.org/photos/173146834/medium.jpeg,,"",,2,0,false,2,804台灣高雄市鼓山區興宗里,22.6378284603,120.2742691711,7,,,,7,,,false,,,海金沙,Lygodium japonicum,海金沙,Plantae,164985
103452855,2021-12-22 11:38:39,2021-12-22,2021-12-22 04:38:39 +0100,Taipei,5252097,naturalist70662,2021-12-22 04:44:03 +0100,2021-12-22 06:35:56 +0100,needs_id,,https://www.inaturalist.org/observations/103452855,https://static.inaturalist.org/photos/173147654/medium.jpeg,,"",,3,0,false,2,804台灣高雄市鼓山區興宗里,22.6378170108,120.2743409202,6,,,,6,,,false,gps,gps,dicots,Magnoliopsida,dicots,Plantae,47124
103453393,2021-12-22 11:46:14,2021-12-22,2021-12-22 04:46:14 +0100,Taipei,5252097,naturalist70662,2021-12-22 04:55:30 +0100,2021-12-22 08:39:18 +0100,research,,https://www.inaturalist.org/observations/103453393,https://static.inaturalist.org/photos/173148395/medium.jpeg,,"",,2,0,false,2,804台灣高雄市鼓山區興宗里,22.6377603823,120.2741702646,5,,,,5,,,false,gps,gps,Native Bougainvillea,Pisonia aculeata,腺果藤,Plantae,166911
103453507,2021-12-22 11:56:15,2021-12-22,2021-12-22 04:56:15 +0100,Taipei,5252097,naturalist70662,2021-12-22 04:59:34 +0100,2021-12-22 08:39:07 +0100,research,,https://www.inaturalist.org/observations/103453507,https://static.inaturalist.org/photos/173148637/medium.jpeg,,"",,2,0,false,2,804台灣高雄市鼓山區興宗里,22.6377826624,120.2742624655,5,,,,5,,,false,gps,gps,climbing liana,Mallotus repandus,扛香藤,Plantae,369936
103453638,2021-12-22 12:01:17,2021-12-22,2021-12-22 05:01:17 +0100,Taipei,5252097,naturalist70662,2021-12-22 05:03:11 +0100,2021-12-22 08:38:57 +0100,research,,https://www.inaturalist.org/observations/103453638,https://static.inaturalist.org/photos/173148806/medium.jpeg,,"",,2,0,false,2,804台灣高雄市鼓山區興宗里,22.6377306755,120.2742403373,6,,,,6,,,false,gps,gps,Native Bougainvillea,Pisonia aculeata,腺果藤,Plantae,166911
103453765,2021-12-22 12:04:58,2021-12-22,2021-12-22 05:04:58 +0100,Taipei,5252097,naturalist70662,2021-12-22 05:07:10 +0100,2021-12-22 08:38:54 +0100,research,,https://www.inaturalist.org/observations/103453765,https://static.inaturalist.org/photos/173148995/medium.jpeg,,"",,2,0,false,2,804台灣高雄市鼓山區興宗里,22.6377266528,120.2742074803,7,,,,7,,,false,gps,gps,Burnie Vine,Malaisia scandens,Burnie Vine,Plantae,705655
103453822,2021-12-22 12:08:18,2021-12-22,2021-12-22 05:08:18 +0100,Taipei,5252097,naturalist70662,2021-12-22 05:09:52 +0100,2021-12-22 05:11:28 +0100,research,,https://www.inaturalist.org/observations/103453822,https://static.inaturalist.org/photos/173149188/medium.jpeg,,"",,1,0,false,2,804台灣高雄市鼓山區興宗里,22.6377297472,120.2742145211,6,,,,6,,,false,gps,gps,wild kund,Jasminum nervosum,山素英,Plantae,502414
103453920,2021-12-22 12:11:49,2021-12-22,2021-12-22 05:11:49 +0100,Taipei,5252097,naturalist70662,2021-12-22 05:13:15 +0100,2021-12-22 05:20:48 +0100,research,,https://www.inaturalist.org/observations/103453920,https://static.inaturalist.org/photos/173149391/medium.jpeg,,"",,1,0,false,2,804台灣高雄市鼓山區興宗里,22.6376567181,120.2742088214,5,,,,5,,,false,gps,gps,Longan,Dimocarpus longan,龍眼,Plantae,191503
103453995,2021-12-22 12:12:54,2021-12-22,2021-12-22 05:12:54 +0100,Taipei,5252097,naturalist70662,2021-12-22 05:15:29 +0100,2021-12-22 08:38:51 +0100,research,,https://www.inaturalist.org/observations/103453995,https://static.inaturalist.org/photos/173149533/medium.jpeg,,"",,2,0,false,2,804台灣高雄市鼓山區興宗里,22.63773934,120.2742560953,6,,,,6,,,false,gps,gps,White leadtree,Leucaena leucocephala,銀合歡,Plantae,47447
103454161,2021-12-22 12:16:49,2021-12-22,2021-12-22 05:16:49 +0100,Taipei,5252097,naturalist70662,2021-12-22 05:18:35 +0100,2021-12-22 08:38:47 +0100,research,,https://www.inaturalist.org/observations/103454161,https://static.inaturalist.org/photos/173149722/medium.jpeg,,"",,2,0,false,2,804台灣高雄市鼓山區興宗里,22.6377603823,120.2741568536,5,,,,5,,,false,gps,gps,Taiwanese cheesewood,Pittosporum pentandrum,台灣海桐,Plantae,166933
103454285,2021-12-22 12:20:41,2021-12-22,2021-12-22 05:20:41 +0100,Taipei,5252097,naturalist70662,2021-12-22 05:22:34 +0100,2021-12-22 06:28:50 +0100,casual,,https://www.inaturalist.org/observations/103454285,https://static.inaturalist.org/photos/173149937/medium.jpeg,,"",,1,0,true,2,804台灣高雄市鼓山區興宗里,22.6377702846,120.2741602063,7,,,,7,,open,false,gps,gps,洋紫荊,Bauhinia purpurea,洋紫荊,Plantae,82135
103504808,2021-12-23 10:16:26,2021-12-23,2021-12-23 03:16:26 +0100,Taipei,5252097,naturalist70662,2021-12-23 03:27:25 +0100,2021-12-23 04:44:41 +0100,casual,,https://www.inaturalist.org/observations/103504808,https://static.inaturalist.org/photos/173245982/medium.jpeg,,"",,1,0,true,2,804台灣高雄市鼓山區興宗里,22.6377176788,120.2741471305,8,,,,8,,,false,gps,gps,Chinese Rain Tree,Koelreuteria elegans,Taiwanese Rain Tree,Plantae,164356
103505370,2021-12-23 09:40:41,2021-12-23,2021-12-23 02:40:41 +0100,Taipei,5252097,naturalist70662,2021-12-23 03:40:51 +0100,2022-01-05 01:49:57 +0100,research,,https://www.inaturalist.org/observations/103505370,https://static.inaturalist.org/photos/173247023/medium.jpeg,,"",,2,0,false,2,804台灣高雄市鼓山區興宗里,22.6376081351,120.2741340548,5,,,,5,,,false,gps,gps,雞屎藤,Paederia foetida,雞屎藤,Plantae,126581
103505521,2021-12-23 10:41:52,2021-12-23,2021-12-23 03:41:52 +0100,Taipei,5252097,naturalist70662,2021-12-23 03:43:37 +0100,2021-12-23 04:56:56 +0100,research,,https://www.inaturalist.org/observations/103505521,https://static.inaturalist.org/photos/173247238/medium.jpeg,,"",,2,0,false,2,804台灣高雄市鼓山區興宗里,22.6377405778,120.274240002,7,,,,7,,,false,gps,gps,corkystem passionflower,Passiflora suberosa,三角西番蓮,Plantae,129327
103505828,2021-12-23 10:47:37,2021-12-23,2021-12-23 03:47:37 +0100,Taipei,5252097,naturalist70662,2021-12-23 03:49:53 +0100,2021-12-23 03:50:41 +0100,casual,,https://www.inaturalist.org/observations/103505828,https://static.inaturalist.org/photos/173247721/medium.jpeg,,"",,0,0,true,2,804台灣高雄市鼓山區興宗里,22.637603184,120.2741612121,5,,,,5,,open,false,gps,gps,洋紫荊,Bauhinia purpurea,洋紫荊,Plantae,82135
103506291,2021-12-23 10:56:40,2021-12-23,2021-12-23 03:56:40 +0100,Taipei,5252097,naturalist70662,2021-12-23 04:01:52 +0100,2021-12-23 04:12:59 +0100,research,,https://www.inaturalist.org/observations/103506291,https://static.inaturalist.org/photos/173248543/medium.jpeg,,"",,1,0,false,2,804台灣高雄市鼓山區興宗里,22.6375403665,120.274150148,6,,,,6,,open,false,gps,gps,Spiny Date Palm,Phoenix loureiroi,刺葵,Plantae,365730
103506385,2021-12-23 11:03:19,2021-12-23,2021-12-23 04:03:19 +0100,Taipei,5252097,naturalist70662,2021-12-23 04:05:32 +0100,2021-12-23 04:48:49 +0100,research,,https://www.inaturalist.org/observations/103506385,https://static.inaturalist.org/photos/173248780/medium.jpeg,,"",,2,0,false,2,804台灣高雄市鼓山區興宗里,22.6376217507,120.2740649879,7,,,,7,,,false,gps,gps,Japanese climbing fern,Lygodium japonicum,海金沙,Plantae,164985
103506494,2021-12-23 11:04:46,2021-12-23,2021-12-23 04:04:46 +0100,Taipei,5252097,naturalist70662,2021-12-23 04:08:47 +0100,2021-12-23 04:46:24 +0100,research,,https://www.inaturalist.org/observations/103506494,https://static.inaturalist.org/photos/173249003/medium.jpeg,,"",,2,0,false,2,804台灣高雄市鼓山區興宗里,22.6376610503,120.2741957456,7,,,,7,,,false,gps,gps,Longan,Dimocarpus longan,龍眼,Plantae,191503
103506724,2021-12-23 11:12:35,2021-12-23,2021-12-23 04:12:35 +0100,Taipei,5252097,naturalist70662,2021-12-23 04:14:03 +0100,2021-12-23 04:15:20 +0100,research,,https://www.inaturalist.org/observations/103506724,https://static.inaturalist.org/photos/173249377/medium.jpeg,,"",,1,0,false,2,804台灣高雄市鼓山區興宗里,22.6376202035,120.274150148,5,,,,5,,,false,gps,gps,Burnie Vine,Malaisia scandens,Burnie Vine,Plantae,705655
103506894,2021-12-23 11:15:11,2021-12-23,2021-12-23 04:15:11 +0100,Taipei,5252097,naturalist70662,2021-12-23 04:18:05 +0100,2021-12-23 04:24:12 +0100,research,,https://www.inaturalist.org/observations/103506894,https://static.inaturalist.org/photos/173249650/medium.jpeg,,"",,1,0,false,2,804台灣高雄市鼓山區興宗里,22.6376050406,120.2741323784,6,,,,6,,,false,gps,gps,Taiwanese cheesewood,Pittosporum pentandrum,台灣海桐,Plantae,166933
103507121,2021-12-23 11:19:54,2021-12-23,2021-12-23 04:19:54 +0100,Taipei,5252097,naturalist70662,2021-12-23 04:22:09 +0100,2021-12-23 04:23:57 +0100,research,,https://www.inaturalist.org/observations/103507121,https://static.inaturalist.org/photos/173249953/medium.jpeg,,"",,1,0,false,2,804台灣高雄市鼓山區興宗里,22.6375682166,120.2739737928,7,,,,7,,,false,gps,gps,Ehretia resinosa,Ehretia resinosa,恆春厚殼樹,Plantae,607701
103507241,2021-12-23 11:23:29,2021-12-23,2021-12-23 04:23:29 +0100,Taipei,5252097,naturalist70662,2021-12-23 04:25:28 +0100,2021-12-23 04:48:21 +0100,research,,https://www.inaturalist.org/observations/103507241,https://static.inaturalist.org/photos/173250199/medium.jpeg,,"",,1,0,false,2,804台灣高雄市鼓山區興宗里,22.6376598125,120.2740405127,9,,,,9,,,false,gps,gps,Chinese box-orange,Severinia buxifolia,烏柑仔,Plantae,133312
103507333,2021-12-23 11:26:58,2021-12-23,2021-12-23 04:26:58 +0100,Taipei,5252097,naturalist70662,2021-12-23 04:28:35 +0100,2021-12-23 04:29:02 +0100,casual,,https://www.inaturalist.org/observations/103507333,https://static.inaturalist.org/photos/173250419/medium.jpeg,,"",,0,0,true,2,804台灣高雄市鼓山區興宗里,22.6375654316,120.2739724517,6,,,,6,,open,false,gps,gps,洋紫荊,Bauhinia purpurea,洋紫荊,Plantae,82135
103507732,2021-12-23 11:29:32,2021-12-23,2021-12-23 04:29:32 +0100,Taipei,5252097,naturalist70662,2021-12-23 04:37:17 +0100,2021-12-23 04:47:34 +0100,research,,https://www.inaturalist.org/observations/103507732,https://static.inaturalist.org/photos/173251206/medium.jpeg,,"",,1,0,false,2,804台灣高雄市鼓山區興宗里,22.6375230375,120.2739372477,7,,,,7,,,false,gps,gps,Longan,Dimocarpus longan,龍眼,Plantae,191503
103507867,2021-12-23 11:38:13,2021-12-23,2021-12-23 04:38:13 +0100,Taipei,5252097,naturalist70662,2021-12-23 04:40:05 +0100,2021-12-25 07:31:31 +0100,research,,https://www.inaturalist.org/observations/103507867,https://static.inaturalist.org/photos/173251379/medium.jpeg,,"",,1,0,false,2,804台灣高雄市鼓山區興宗里,22.637600399,120.2738644928,7,,,,7,,,false,gps,gps,山柚,Champereia manillana,山柚,Plantae,371323
103507949,2021-12-23 11:40:45,2021-12-23,2021-12-23 04:40:45 +0100,Taipei,5252097,naturalist70662,2021-12-23 04:42:40 +0100,2021-12-23 04:47:15 +0100,research,,https://www.inaturalist.org/observations/103507949,https://static.inaturalist.org/photos/173251552/medium.jpeg,,"",,1,0,false,2,804台灣高雄市鼓山區興宗里,22.6375997801,120.2739020437,4,,,,4,,,false,gps,gps,Taiwanese cheesewood,Pittosporum pentandrum,台灣海桐,Plantae,166933
103508129,2021-12-23 11:46:07,2021-12-23,2021-12-23 04:46:07 +0100,Taipei,5252097,naturalist70662,2021-12-23 04:47:14 +0100,2021-12-23 04:50:24 +0100,research,,https://www.inaturalist.org/observations/103508129,https://static.inaturalist.org/photos/173251862/medium.jpeg,,"",,1,0,false,2,804台灣高雄市鼓山區興宗里,22.6375360342,120.2739275247,8,,,,8,,open,false,gps,gps,Orchid Tree,Bauhinia purpurea,洋紫荊,Plantae,82135
103508220,2021-12-23 11:40:45,2021-12-23,2021-12-23 04:40:45 +0100,Taipei,5252097,naturalist70662,2021-12-23 04:49:33 +0100,2021-12-23 04:50:39 +0100,research,,https://www.inaturalist.org/observations/103508220,https://static.inaturalist.org/photos/173252064/medium.jpeg,,"",,1,0,false,2,804台灣高雄市鼓山區興宗里,22.6374893079,120.2738440409,7,,,,7,,,false,gps,gps,White leadtree,Leucaena leucocephala,銀合歡,Plantae,47447
103508293,2021-12-23 11:40:45,2021-12-23,2021-12-23 04:40:45 +0100,Taipei,5252097,naturalist70662,2021-12-23 04:51:42 +0100,2021-12-23 04:55:15 +0100,research,,https://www.inaturalist.org/observations/103508293,https://static.inaturalist.org/photos/173252234/medium.jpeg,,"",,1,0,false,2,804台灣高雄市鼓山區興宗里,22.6375533632,120.2738313004,5,,,,5,,,false,gps,gps,Champereia manillana,Champereia manillana,山柚,Plantae,371323
103508363,2021-12-23 11:40:45,2021-12-23,2021-12-23 04:40:45 +0100,Taipei,5252097,naturalist70662,2021-12-23 04:54:25 +0100,2021-12-23 04:55:29 +0100,research,,https://www.inaturalist.org/observations/103508363,https://static.inaturalist.org/photos/173252422/medium.jpeg,,"",,1,0,false,2,804台灣高雄市鼓山區興宗里,22.6374605294,120.2737857029,8,,,,8,,,false,gps,gps,wild kund,Jasminum nervosum,山素英,Plantae,502414
103508424,2021-12-23 11:40:45,2021-12-23,2021-12-23 04:40:45 +0100,Taipei,5252097,naturalist70662,2021-12-23 04:56:28 +0100,2021-12-23 05:04:44 +0100,research,,https://www.inaturalist.org/observations/103508424,https://static.inaturalist.org/photos/173252543/medium.jpeg,,"",,1,0,false,2,804台灣高雄市鼓山區興宗里,22.6374701222,120.2737357467,6,,,,6,,,false,gps,gps,Longan,Dimocarpus longan,龍眼,Plantae,191503
